Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.Damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.Flight,Air.Carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Report.Status,Publication.Date
20001206X02073,Accident,LAX94LA313,1994-08-11,"LATON, CA",United States,,,,,Non-Fatal,Substantial,,N699Y,SCHWEIZER,G-164-A,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,27/03/1995
20001206X02065,Accident,LAX94FA318,1994-08-11,"SO. LAKE TAHOE, CA",United States,,,TVL,LAKE TAHOE,Fatal(4),Destroyed,,N217AF,CESSNA,177RG,No,1,Reciprocating,,,Personal,,4,0,0,0,VMC,TAKEOFF,Probable Cause,19/01/1996
20001206X02064,Accident,LAX94FA317,1994-08-11,"KUKUIHAELE, HI",United States,,,,,Non-Fatal,Substantial,,N889AT,AEROSPATIALE,AS350-D,No,1,Turbo Shaft,,NSCH,,,0,0,0,7,VMC,CRUISE,Probable Cause,27/03/1995
20001206X02047,Accident,FTW94LA267,1994-08-11,"PAMPA, TX",United States,,,,,Non-Fatal,Substantial,,N9075W,WEATHERLY,201C,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,14/11/1994
20001206X02003,Accident,CHI94LA278,1994-08-11,"MANITOWOC, WI",United States,,,MTW,MANITOWOC COUNTY,Non-Fatal,Substantial,,N1987V,CESSNA,120,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,LANDING,Probable Cause,25/01/1995
20001206X02001,Accident,CHI94LA276,1994-08-11,"SARGEANT, MN",United States,,,,,Non-Fatal,Substantial,,N64292,BELL,47G3B1,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,12/01/1995
20001206X01959,Accident,BFO94LA132,1994-08-11,"WAYNESBORO, VA",United States,,,W13,EAGLES NEST,Non-Fatal,Substantial,,N8505E,PIPER,PA-28-181,No,1,Reciprocating,,,Personal,,0,0,4,0,VMC,LANDING,Probable Cause,13/03/1995
20001206X01936,Accident,ATL94LA154,1994-08-11,"VIENNA, GA",United States,,,,,Non-Fatal,Substantial,,N8914Q,Ayres,S2R,No,1,Reciprocating,,UNK,Aerial Application,,0,0,1,0,VMC,MANEUVERING,Probable Cause,09/05/1995
20001206X01899,Accident,ANC94FA105,1994-08-11,"PORT ALSWORTH, AK",United States,,,,,Fatal(3),Destroyed,,N17394,DE HAVILLAND,DHC-2,No,1,Reciprocating,,NSCH,Unknown,TALNON AIR SERVICE,3,0,0,0,VMC,MANEUVERING,Probable Cause,05/06/1995
20001206X02132,Accident,SEA94FA208,1994-08-10,"BUTTE FALLS, OR",United States,,,,,Fatal(2),Destroyed,,N3555A,PIPER,PA-22,No,1,Reciprocating,,,Personal,,2,0,0,0,VMC,MANEUVERING,Probable Cause,09/05/1995
20001206X02102,Accident,MIA94LA193,1994-08-10,"ORMOND BEACH, FL",United States,,,ORM,ORMOND BEACH,Non-Fatal,Substantial,,N1392R,GRUMMAN,AA-5,No,1,Reciprocating,,,Instructional,,0,2,0,0,VMC,TAKEOFF,Probable Cause,05/04/1995
20001206X02061,Accident,FTW94T#A04,1994-08-10,"TINNIE, NM",United States,,,,,Non-Fatal,Substantial,,N2898D,CHRISTEN INDUSTRIES,A-1,No,1,Reciprocating,,,Public Aircraft,,0,0,0,2,VMC,,Preliminary,16/09/1994
20001206X02046,Accident,FTW94LA266,1994-08-10,"MATAGORDA, TX",United States,,,,,Non-Fatal,Destroyed,,N8251K,GRUMMAN,G-164B,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,12/01/1995
20001206X01958,Accident,BFO94LA131,1994-08-10,"WOLFEBORO, NH",United States,,,8B8,LAKES REGION,Non-Fatal,Substantial,,N3372M,PIPER,PA-28-236,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,27/03/1995
20001206X01937,Accident,ATL94LA155,1994-08-10,"VARNVILLE, SC",United States,,,,,Non-Fatal,Substantial,,N6601X,CESSNA,210A,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,25/01/1995
20001206X01935,Accident,ATL94LA153,1994-08-10,"BEAUFORT, SC",United States,,,SC05,LAUREL HILL PLANTATION,Non-Fatal,Substantial,,N44970,NAVAL AIRCRAFT FACTORY,N3N-3,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,25/04/1995
20001206X01934,Accident,ATL94LA152,1994-08-10,"VANCEBORO, NC",United States,,,NONE,ANDERSON AIRSTRIP,Non-Fatal,Substantial,,N8896H,GRUMMAN,G-164A,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,LANDING,Probable Cause,26/01/1995
20001206X01928,Accident,ANC94T#A02,1994-08-10,"KOTZEBUE, AK",United States,,,,,Non-Fatal,Substantial,,N91251,PIPER,PA18,Yes,,Unknown,,UNK,Public Aircraft,,0,0,0,1,VMC,,Preliminary,16/08/1994
20001206X02113,Accident,MIA94RA192,1994-08-09,"SALAMA, Guatemala",Guatemala,,,,,Fatal(5),Destroyed,,,BELL,UH-1B,No,,Unknown,,UNK,Personal,,5,0,0,0,IMC,,Foreign,11/08/1994
20001206X02098,Accident,LAX94WA341,1994-08-09,"CREEL, Mexico",Mexico,,,,,Fatal(1),Destroyed,,N2160G,CESSNA,182,No,,Unknown,,,Unknown,,1,0,2,0,VMC,,Foreign,06/09/1994
20001206X02072,Accident,LAX94LA312,1994-08-09,"WARNER SPRINGS, CA",United States,,,,,Non-Fatal,Substantial,,N25871,PIPER,PA-38-112,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,27/03/1995
20001206X02071,Accident,LAX94LA311,1994-08-09,"STATELINE, NV",United States,,,,,Non-Fatal,Substantial,Helicopter,N981CF,AEROSPATIALE,SA316B,No,1,Turbo Shaft,Part 91: General Aviation,,Positioning,,0,0,3,0,VMC,LANDING,Probable Cause,02/02/2009
20001206X02045,Accident,FTW94LA265,1994-08-09,"TEXARKANA, TX",United States,,,,,Non-Fatal,Substantial,,N1478S,CESSNA,182P,No,1,Reciprocating,,,Personal,,0,0,1,1,VMC,CLIMB,Probable Cause,24/02/1995
20001206X01999,Accident,CHI94LA274,1994-08-09,"SANDWICH, IL",United States,,,,,Fatal(1),Destroyed,,N26063,NELSON,BENSON B-8M,Yes,1,Reciprocating,,,Personal,,1,0,0,0,VMC,CLIMB,Probable Cause,21/08/1995
20001206X01998,Accident,CHI94LA273,1994-08-09,"ROMEOVILLE, IL",United States,,,LOT,LEWIS UNIVERSITY,Non-Fatal,Substantial,,N3634R,PIPER,PA-28-140,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,APPROACH,Probable Cause,25/01/1995
20001206X01996,Accident,CHI94LA271,1994-08-09,"MARION, IA",United States,,,C17,MARION,Non-Fatal,Destroyed,,N234KB,PIPER,PA-34-200,No,2,Reciprocating,,NSCH,Unknown,,0,0,2,3,VMC,TAKEOFF,Probable Cause,26/01/1995
20001206X01956,Accident,BFO94LA129,1994-08-09,"BANGOR, ME",United States,,,,,Non-Fatal,Destroyed,,N292Q,ENSTROM,F-28A,No,1,Reciprocating,,,Personal,,0,0,1,0,VMC,CRUISE,Probable Cause,18/05/1995
20001206X01955,Accident,BFO94LA128,1994-08-09,"LAUREL, MD",United States,,,,,Non-Fatal,Substantial,,N4287R,HANKINS/DICKERSON,CLIPPED WINGS II,Yes,1,Reciprocating,,,Personal,,0,1,0,0,VMC,APPROACH,Probable Cause,13/03/1995
20001206X01915,Accident,ANC94LA115,1994-08-09,"SKWENTNA, AK",United States,,,,RIVER STRIP,Non-Fatal,Substantial,,N14C,CESSNA,206,No,1,Reciprocating,,,Positioning,,0,0,0,1,VMC,TAKEOFF,Probable Cause,10/05/1995
20001206X01908,Accident,ANC94LA103,1994-08-09,"CHUIT RIVER, AK",United States,,,,,Non-Fatal,Substantial,,N4604Y,BELL,206B,No,1,Turbo Shaft,,,Business,,0,0,0,5,VMC,MANEUVERING,Probable Cause,10/05/1995
20001206X01907,Accident,ANC94LA102,1994-08-09,"BETHEL, AK",United States,,,,STOYAHUK,Non-Fatal,Substantial,,N756NG,CESSNA,206,No,1,Reciprocating,,NSCH,Unknown,"ARTIC CIRCLE AIR SERVICE, INC.",0,0,1,0,VMC,LANDING,Probable Cause,26/01/1995
20001206X01898,Accident,ANC94FA104,1994-08-09,"EAGLE RIVER, AK",United States,,,,,Fatal(2),Destroyed,,N95058,TAYLORCRAFT,BC12-D,No,1,Reciprocating,,,Personal,,2,0,0,0,VMC,MANEUVERING,Probable Cause,09/05/1995
20001206X02138,Accident,SEA94LA207,1994-08-08,"NAMPA, ID",United States,,,,,Non-Fatal,Substantial,,N20818,CESSNA,182P,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,APPROACH,Probable Cause,09/05/1995
20001206X02131,Accident,NYC94LA159,1994-08-08,"POTTSVILLE, PA",United States,,,ZER,SCHUYKILL COUNTY,Non-Fatal,Substantial,,N52211,CESSNA,172P,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,LANDING,Probable Cause,07/12/1994
20001206X02128,Accident,NYC94LA156,1994-08-08,"WELLSBORO, PA",United States,,,N38,GRAND CANYON STATE,Non-Fatal,Substantial,,N9673C,PIPER,PA-28R-201,No,1,Reciprocating,,,Personal,,0,2,0,0,VMC,APPROACH,Probable Cause,05/06/1995
20001206X02070,Accident,LAX94LA310,1994-08-08,"CARSON CITY, NV",United States,,,O04,CARSON,Non-Fatal,Substantial,,N4390R,CESSNA,172M,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,LANDING,Probable Cause,12/01/1995
20001206X02044,Accident,FTW94LA264,1994-08-08,"SHERMAN, TX",United States,,,,,Non-Fatal,Substantial,,N4826R,CESSNA,A188B,No,1,Reciprocating,,,Ferry,,0,0,0,1,VMC,CRUISE,Probable Cause,24/02/1995
20001206X01914,Accident,ANC94LA114,1994-08-08,"DEADHORSE, AK",United States,,,,GRASSER AIRSTRIP,Non-Fatal,Substantial,,N4450A,PIPER,PA-22-150,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,09/05/1995
20001206X02130,Accident,NYC94LA158,1994-08-07,"OTTAWA, OH",United States,,,,,Non-Fatal,Substantial,,N2091,STULP,STARDUSTER SA 300,Yes,1,Reciprocating,,,Personal,,0,0,0,2,VMC,CRUISE,Probable Cause,13/10/1995
20001206X02129,Accident,NYC94LA157,1994-08-07,"PENNINGTON, NJ",United States,,,,,Non-Fatal,Substantial,,N5758F,PIPER,PA-28,No,,Unknown,,,Personal,,0,0,0,3,VMC,TAKEOFF,Probable Cause,30/11/2007
20001206X02127,Accident,NYC94LA155,1994-08-07,"CANNAN, NH",United States,,,,,Non-Fatal,Substantial,,N245JD,ROLLADEN-SCHNEIDER,LS-4A,No,,Unknown,,,Personal,,0,0,0,1,VMC,MANEUVERING,Probable Cause,12/01/1995
20001206X02100,Accident,MIA94LA190,1994-08-07,"CLEARWATER, FL",United States,,,PIE,ST. PETE-CLEARWATER INT,Non-Fatal,Minor,,N67334,CESSNA,152,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,STANDING,Probable Cause,18/11/1994
20001206X02062,Accident,LAX94FA308,1994-08-07,"SAN LUIS OBISPO, CA",United States,,,SBP,MC CHESNEY FIELD,Fatal(4),Destroyed,,N6959J,PIPER,PA-28R-200,No,1,Reciprocating,,,Instructional,,4,,,,VMC,TAKEOFF,Probable Cause,16/05/1995
20001206X01994,Accident,CHI94LA268,1994-08-07,"LONE ROCK, WI",United States,,,LNR,TRI COUNTY REGIONAL,Non-Fatal,Substantial,,N6205J,PIPER,PA-28-181,No,1,Reciprocating,,,Personal,,0,0,1,3,VMC,LANDING,Probable Cause,12/01/1995
20001206X01897,Accident,ANC94FA100,1994-08-07,"KODIAK, AK",United States,,,,,Fatal(6),Destroyed,,N126UA,de Havilland,DHC-2,No,1,Reciprocating,,NSCH,Unknown,,6,1,0,0,IMC,CRUISE,Probable Cause,31/07/1995
20001206X02137,Accident,SEA94LA206,1994-08-06,"SALMON, ID",United States,,,,LEMHI COUNTY,Non-Fatal,Substantial,,N47671,PIPER,PA-34-200T,No,2,Reciprocating,,NSCH,Unknown,SALMON AIR TAXI (DBA: SALMON AIR TAXI),0,0,3,1,VMC,APPROACH,Probable Cause,31/10/1995
20001206X02126,Accident,NYC94LA153,1994-08-06,"SCRIBA, NY",United States,,,,LAKESIDE AIRPORT,Non-Fatal,Substantial,,N94151,Ercoupe (Eng & Research Corp.),415C,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,02/12/1994
20001206X02125,Accident,NYC94LA152,1994-08-06,"SCHUYLERVILLE, NY",United States,,,B04,GARNSEY'S STRIP,Non-Fatal,Substantial,,N3441E,AERONCA,11AC,No,1,Reciprocating,,,Personal,,0,1,1,0,VMC,APPROACH,Probable Cause,05/04/1995
20001206X02124,Accident,NYC94LA151,1994-08-06,"PITTSTOWN, NJ",United States,,,N85,ALEXANDRIA,Non-Fatal,Substantial,,N9686B,CESSNA,172RG,No,1,Reciprocating,,,Unknown,,0,0,3,1,VMC,TAKEOFF,Probable Cause,26/01/1995
20001206X02069,Accident,LAX94LA307,1994-08-06,"AGUA DULCE, CA",United States,,,,,Non-Fatal,Destroyed,,N701SH,ROBINSON,R-22B,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,APPROACH,Probable Cause,24/02/1995
20001206X02063,Accident,LAX94FA309,1994-08-06,"MOHAVE VALLEY, AZ",United States,,,IFP,LAUGHLIN/BULLHEAD CITY,Fatal(3),Destroyed,,N1018J,AERO COMMANDER,112,No,1,Reciprocating,,,Instructional,,3,0,0,0,VMC,CLIMB,Probable Cause,19/12/1995
20001206X02043,Accident,FTW94LA263,1994-08-06,"GUNNISON, CO",United States,,,GUC,GUNNISON COUNTY,Non-Fatal,Destroyed,,N6368C,BEECH,B36TC,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,26/01/1995
20001206X01995,Accident,CHI94LA269,1994-08-06,"EAST TAWAS, MI",United States,,,NONE,PRIVATE AIRSTRIP,Non-Fatal,Substantial,,N7760F,CESSNA,150F,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,TAKEOFF,Probable Cause,14/02/1995
20001206X01957,Accident,BFO94LA130,1994-08-06,"MORRIS, PA",United States,,,PRVT,OREGON HILL,Non-Fatal,Substantial,,N1074E,BELLANCA,7GCBC,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,APPROACH,Probable Cause,13/03/1995
20001206X01954,Accident,BFO94LA127,1994-08-06,"EDGEWATER, MD",United States,,,ANP,LEE AIRPORT,Non-Fatal,Destroyed,,N5242T,Piper,PA-28R-200,No,1,Reciprocating,,,Personal,,0,2,0,0,VMC,TAKEOFF,Probable Cause,16/05/1995
20001206X02123,Accident,NYC94LA150,1994-08-05,"NEWPORT, RI",United States,,,2B4,NEWPORT STATE,Non-Fatal,Substantial,,N119RJ,BEECH,58P,No,2,Reciprocating,,,Personal,,0,0,1,2,VMC,LANDING,Probable Cause,05/04/1995
20001206X02068,Accident,LAX94LA306,1994-08-05,"PUUNENE, MAUI, HI",United States,,,,,Non-Fatal,Substantial,,N8376F,HUGHES,269C,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,LANDING,Probable Cause,09/05/1995
20001206X02031,Accident,FTW94FA262,1994-08-05,"HENDERSON, LA",United States,,,,,Fatal(1),Destroyed,,N6804Q,GRUMMAN,G-164B,No,1,Turbo Prop,,UNK,Aerial Application,,1,0,0,0,VMC,MANEUVERING,Probable Cause,27/03/1995
20001206X01905,Accident,ANC94LA099,1994-08-05,"KING SALMON, AK",United States,,,,,Non-Fatal,Substantial,,N5120X,CESSNA,206,No,1,Reciprocating,,,Business,,0,0,0,4,VMC,TAKEOFF,Probable Cause,16/05/1995
20001206X01904,Accident,ANC94LA098,1994-08-05,"JUNEAU, AK",United States,,,,,Non-Fatal,Substantial,,N9120M,CESSNA,206,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,APPROACH,Probable Cause,09/05/1995
20001206X01903,Accident,ANC94LA097,1994-08-05,"MOSQUITO FLATS, AK",United States,,,,,Non-Fatal,Substantial,,N5200X,CESSNA,206,No,1,Reciprocating,,NSCH,Unknown,,0,0,0,2,VMC,CRUISE,Probable Cause,09/05/1995
20001206X02136,Accident,SEA94LA204,1994-08-04,"BEND, OR",United States,,,S07,BEND MUNI,Non-Fatal,Substantial,,N6276M,STINSON,108-3,No,1,Reciprocating,,,Personal,,0,0,1,0,VMC,GO-AROUND,Probable Cause,24/07/1995
20001206X02117,Accident,NYC94FA148,1994-08-04,"WILLIAMSTOWN, MA",United States,,,2B6,HARIMAN-AND-WEST,Fatal(1),Destroyed,,N7GA,BEECH,A100,No,2,Turbo Prop,,,Positioning,,1,0,0,0,VMC,CLIMB,Probable Cause,23/08/1995
20001206X02101,Accident,MIA94LA191,1994-08-04,"RULEVILLE, MS",United States,,,,,Non-Fatal,Destroyed,,N4007P,AYRES,S2R,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,18/11/1994
20001206X02051,Accident,FTW94LA271,1994-08-04,"CLINT, TX",United States,,,,,Non-Fatal,Substantial,,N4890X,Rockwell,S-2R,No,1,Reciprocating,,UNK,Aerial Application,,0,0,1,1,VMC,MANEUVERING,Probable Cause,27/03/1995
20001206X02042,Accident,FTW94LA261,1994-08-04,"DALLAS, TX",United States,,,,,Non-Fatal,Substantial,,N60124,CESSNA,150J,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,CRUISE,Probable Cause,24/02/1995
20001206X01992,Accident,CHI94LA266,1994-08-04,"IMPERIAL, NE",United States,,,NONE,PRIVATE,Non-Fatal,Destroyed,,N786AA,BEECH,B33,No,1,Reciprocating,,,Business,,0,1,1,0,VMC,TAKEOFF,Probable Cause,19/06/1995
20001206X02122,Accident,NYC94LA147,1994-08-03,"COLUMBUS, OH",United States,,,OSU,DON SCOTT,Non-Fatal,Substantial,,N81LM,Globe,GC1-A,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,LANDING,Probable Cause,02/12/1994
20001206X02116,Accident,NYC94FA145,1994-08-03,"MARTINSBURG, WV",United States,,,MRB,EASTERN W VIRGINIA RGNL,Fatal(1),Destroyed,,N4875U,CESSNA,210N,No,1,Reciprocating,,NSCH,Unknown,,1,0,0,0,IMC,GO-AROUND,Probable Cause,01/08/1995
20001206X02041,Accident,FTW94LA260,1994-08-03,"MOSCA, CO",United States,,,NONE,BISHOP,Non-Fatal,Substantial,,N5641A,MAULE,M-5-210TC,No,1,Reciprocating,,,Business,,0,1,0,0,VMC,LANDING,Probable Cause,26/01/1995
20001206X02040,Accident,FTW94LA259,1994-08-03,"BOONEVILLE, AR",United States,,,4M2,BOONEVILLE MUNICIPAL,Non-Fatal,Substantial,,N7276W,PIPER,PA-28-180,No,1,Reciprocating,,,Personal,,0,0,1,0,VMC,LANDING,Probable Cause,24/02/1995
20001206X01997,Accident,CHI94LA272,1994-08-03,"SPIRITWOOD, ND",United States,,,NONE,PRIVATE AIRSTRIP,Non-Fatal,Substantial,,N6568Z,PIPER,PA-25,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,LANDING,Probable Cause,05/04/1995
20001206X01991,Accident,CHI94LA265,1994-08-03,"RICHMOND, MO",United States,,,,,Non-Fatal,Substantial,,N4854T,PIPER,PA-32-300,No,1,Reciprocating,,,Business,,0,2,2,0,VMC,CRUISE,Probable Cause,16/05/1995
20001206X01990,Accident,CHI94LA264,1994-08-03,"SANDWICH, IL",United States,,,C48,WOODLAKE LANDING,Non-Fatal,Destroyed,,N35E,BEECH,D17R,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,TAKEOFF,Probable Cause,29/06/1995
20001206X01933,Accident,ATL94LA150,1994-08-03,"WAXHAW, NC",United States,,,NC18,JAARS - TOWNSEND,Non-Fatal,Destroyed,,N60182,CESSNA,150J,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,TAKEOFF,Probable Cause,24/02/1995
20001206X01910,Accident,ANC94LA108,1994-08-03,"SALCHA, AK",United States,,,,,Non-Fatal,Substantial,,N97294,STINSON,108,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,26/01/1995
20001206X01906,Accident,ANC94LA101,1994-08-03,"NORTH POLE, AK",United States,,,,,Non-Fatal,Substantial,,N315C,CHAMPION,7GCBC,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,TAKEOFF,Probable Cause,25/01/1995
20001206X02121,Accident,NYC94LA146,1994-08-02,"CROWN POINT, NY",United States,,,,,Non-Fatal,Destroyed,,N4887Y,PIPER,PA-25-260,No,1,Reciprocating,,,Positioning,,0,0,1,0,IMC,CRUISE,Probable Cause,26/01/1995
20001206X01993,Accident,CHI94LA267,1994-08-02,"INTERLOCHEN, MI",United States,,,Y88,GREEN LAKE AIRPORT,Non-Fatal,Substantial,,N38KH,DE HAVILLAND,TIGER MOTH DH-82A,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,16/05/1995
20001206X01989,Accident,CHI94LA261,1994-08-02,"ABERDEEN, SD",United States,,,ABR,ABERDEEN REGIONAL AIRPORT,Non-Fatal,Substantial,,N35790,CESSNA,172,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,25/01/1995
20001206X01986,Accident,CHI94FA263,1994-08-02,"DECATUR, NE",United States,,,,SIMPSON AIRSTRIP,Fatal(2),Destroyed,,N6440Z,PIPER,PA-25,No,1,Reciprocating,,,Personal,,2,1,0,0,VMC,TAKEOFF,Probable Cause,01/08/1995
20001206X01985,Accident,CHI94FA262,1994-08-02,"ST. IGNACE, MI",United States,,,,,Fatal(1),Minor,,N7025N,GRUMMAN,HU-16,No,2,Reciprocating,,,Personal,,1,0,3,9,VMC,TAXI,Probable Cause,31/10/1995
20001206X01902,Accident,ANC94LA096,1994-08-02,"WHITTIER, AK",United States,,,,,Non-Fatal,Substantial,,N2622M,ROBINSON,R-22,No,1,Reciprocating,,,Ferry,,0,0,0,2,IMC,MANEUVERING,Probable Cause,09/05/1995
20001206X02135,Accident,SEA94LA202,1994-08-01,"GLENDIVE, MT",United States,,,GDV,DAWSON COMMUNITY AIRPORT,Fatal(1),Destroyed,,N7GJ,GROCE,VANS RV-4,Yes,1,Reciprocating,,,Personal,,1,0,0,0,VMC,TAKEOFF,Probable Cause,13/10/1995
20001206X02120,Accident,NYC94LA144,1994-08-01,"WASHINGTON, DC",United States,,,IAD,WASHINGTON-DULLES,Non-Fatal,Substantial,,N433AW,de Havilland,DHC-8-311,No,2,Turbo Prop,,SCHD,Unknown,ATLANTIC COAST AIRLINES (DBA: UNITED EXPRESS),0,0,1,53,VMC,STANDING,Probable Cause,07/12/1994
20001206X02115,Accident,MIA94WA189,1994-08-01,"GREAT INAGUA, Turks And Caicos Islands",Turks And Caicos Islands,,,,,Non-Fatal,Substantial,,N7184W,PIPER,PA28-180,No,,Unknown,,,Personal,,0,0,0,4,VMC,,Foreign,02/08/1994
20001206X02039,Accident,FTW94LA257,1994-08-01,"BOSCO, LA",United States,,,,,Non-Fatal,Destroyed,,N9152C,AIR TRACTOR,AT-502,No,1,Turbo Prop,,UNK,Aerial Application,,0,1,0,0,VMC,MANEUVERING,Probable Cause,12/01/1995
20001206X02038,Accident,FTW94LA256,1994-08-01,"MCGEHEE, AR",United States,,,,,Non-Fatal,Substantial,,N45297,AIR TRACTOR,AT-401,No,1,Reciprocating,,,Ferry,,0,0,0,1,VMC,CRUISE,Probable Cause,14/11/1994
20001206X02037,Accident,FTW94LA253,1994-08-01,"LEANDER, LA",United States,,,,,Non-Fatal,Substantial,,N9062G,Hughes,269A,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,06/03/1997
20001206X02030,Accident,FTW94FA258,1994-08-01,"HUNTER, AR",United States,,,,,Fatal(1),Substantial,,N23358,AIR TRACTOR,AT-301,No,1,Reciprocating,,UNK,Aerial Application,,1,0,0,0,VMC,MANEUVERING,Probable Cause,27/03/1995
20001206X01988,Accident,CHI94LA259,1994-08-01,"CARTHAGE, MO",United States,,,H20,MEYERS PARK AIRPORT,Non-Fatal,Substantial,,N29PT,STUGART,VANS RV-6,Yes,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,19/06/1995
20001206X01984,Accident,CHI94FA258,1994-08-01,"OSHKOSH, WI",United States,,,,VETTE SEAPLANE BASE,Non-Fatal,Substantial,,N5296C,"KEUTHAN, CHARLES J.",BUCCANEER II,Yes,1,Reciprocating,,,Unknown,,0,0,2,0,VMC,TAKEOFF,Probable Cause,12/01/1995
20001206X01983,Accident,CHI94FA253,1994-08-01,"WELLINGTON, KS",United States,,,EGT,WELLINGTON MUNICIPAL,Fatal(1),Destroyed,,N3693M,PIPER,PA-28-181,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,APPROACH,Probable Cause,09/05/1995
20001206X01865,Accident,SEA94FA199,1994-07-31,"SALEM, OR",United States,,,,,Fatal(2),Minor,,N2368M,PIPER,PA-12,No,1,Reciprocating,,,Personal,,2,0,0,1,VMC,TAXI,Probable Cause,14/02/1995
20001206X01854,Accident,NYC94LA143,1994-07-31,"BRIDGEPORT, CT",United States,,,BDR,BRIDGEPORT/SIKORSKY,Non-Fatal,Substantial,,N8453B,PIPER,PA-28-181,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,TAKEOFF,Probable Cause,02/12/1994
20001206X01853,Accident,NYC94LA142,1994-07-31,"NORTH CANAAN, CT",United States,,,NONE,SEGALLA FIELD,Non-Fatal,Substantial,,N35AE,ARTHUR CHASE,EAA BIPLANE,Yes,1,Reciprocating,,,Personal,,0,0,1,0,VMC,TAKEOFF,Probable Cause,05/04/1995
20001206X01852,Accident,NYC94LA141B,1994-07-31,"READINGTON, NJ",United States,,,N51,SOLBERG-HUNTERDON AIRPORT,Non-Fatal,Substantial,,N7308H,PIPER,J-3,No,1,Reciprocating,,,Unknown,,0,0,0,4,VMC,TAXI,Probable Cause,07/12/1994
20001206X01852,Accident,NYC94LA141A,1994-07-31,"READINGTON, NJ",United States,,,N51,SOLBERG-HUNTERDON AIRPORT,Non-Fatal,Minor,,N2313,Boeing Stearman,PT-13,No,1,Reciprocating,,,Unknown,,0,0,0,4,VMC,TAXI,Probable Cause,07/12/1994
20001206X01762,Accident,FTW94LA255,1994-07-31,"SILVER CITY, NM",United States,,,,,Non-Fatal,Substantial,,N5580G,CESSNA,150J,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,CRUISE,Probable Cause,24/02/1995
20001206X01761,Accident,FTW94LA254,1994-07-31,"COMFORT, TX",United States,,,8XS9,RUST,Non-Fatal,Substantial,,N60459,BOEING,A75,No,1,Reciprocating,,,Personal,,0,1,1,0,VMC,TAKEOFF,Probable Cause,24/02/1995
20001206X01724,Accident,CHI94LA260,1994-07-31,"WATERFORD, MI",United States,,,PTK,OAKLAND PONTIAC AIRPORT,Non-Fatal,Substantial,,N44MK,BOEING,A75N1,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,LANDING,Probable Cause,19/06/1995
